ZIP,date_coe,STREET_NO,STREET_DIR,STREET,STREET_TYP,unit_no,Prop_type
97056,01/10/2014,27448,NW,St. Helens,RD,#424,Resid
97210,01/10/2014,2891,NW,CUMBERLAND,RD,NULL,Resid
97212,01/10/2014,2737,NE,31ST,AVE,NULL,Resid
97217,01/10/2014,8912,N,BAYARD,AVE,NULL,Resid
97217,01/10/2014,7309,N,BOSTON,AVE,NULL,Resid
97217,01/10/2014,6334,N,CURTIS,AVE,NULL,Resid
97217,01/10/2014,1805,N,SUMNER,ST,NULL,Resid
97220,01/10/2014,3716,NE,112TH,AVE,NULL,Resid
97230,01/10/2014,1729,NE,134TH,PL,NULL,Resid
97236,01/10/2014,14410,SE,BUSH,ST,NULL,Resid
97236,01/10/2014,14410,SE,BUSH,ST,NULL,Resid
97239,01/10/2014,1137,SW,Whitaker,AVE,NULL,Resid
97209,01/13/2014,1714,NW,COUCH,ST,20,Resid
97206,01/14/2014,8001,SE,Powell,BLVD,NULL,Comm
97214,01/14/2014,1605,SE,25TH,AVE,NULL,Resid
97219,01/14/2014,5414,SW,ORCHID,ST,NULL,Resid
97266,01/14/2014,6633,SE,83RD,AVE,NULL,Resid
97024,01/15/2014,2173,NE,229TH,CT,NULL,Resid
97205,01/15/2014,2323,SW,PARK,PL,804,Resid
97209,01/15/2014,1410,NW,KEARNEY,ST,526,Resid
97210,01/15/2014,320,NW,UPTOWN,TER,3B,Resid
97211,01/15/2014,7309,NE,6TH,AVE,NULL,Resid
97211,01/15/2014,2503,NE,KILLINGSWORTH,ST,NULL,Resid
97216,01/15/2014,1625,SE,88TH,AVE,NULL,Resid
97217,01/15/2014,4931,N,GAY,AVE,NULL,Resid
97219,01/15/2014,3658,SW,BAIRD,ST,NULL,Resid
97219,01/15/2014,NULL,SW,VIRGINIA,PL,NULL,Resid
97220,01/15/2014,341,NE,108TH,PL,NULL,Resid
97230,01/15/2014,3327,NE,126TH,AVE,NULL,Resid
97232,01/15/2014,2120,NE,HALSEY,ST,29,Resid
97239,01/15/2014,3515,SW,BARBUR,BLVD,N3,Resid
97030,01/16/2014,871,NE,FLEMING,AVE,B-6,Resid
97202,01/16/2014,2443,SE,IVON,ST,NULL,Resid
97231,01/16/2014,9181,NW,GERMANTOWN,RD,NULL,Resid
97231,01/16/2014,9181,NW,GERMANTOWN,RD,NULL,Resid
97231,01/16/2014,14904,NW,Mill,RD,G,Resid
97030,01/17/2014,2893,NE,JUNIPER,AVE,NULL,Resid
97201,01/17/2014,2309,SW,1ST,AVE,542,Resid
97209,01/17/2014,333,NW,9TH,AVE,1116,Resid
97209,01/17/2014,1260,NW,NAITO,PKWY,505,Resid
97210,01/17/2014,2555,NW,THURMAN,ST,NULL,Resid
97211,01/17/2014,1421,NE,GERTZ,NULL,NULL,Resid
97212,01/17/2014,2211,NE,THOMPSON,ST,NULL,Resid
97215,01/17/2014,6044,SE,LINCOLN,ST,NULL,Resid
97215,01/17/2014,7050,SE,YAMHILL,ST,NULL,Resid
97216,01/17/2014,2455,SE,84TH,AVE,NULL,Resid
97219,01/17/2014,1717,SW,RADCLIFFE,RD,NULL,Resid
97221,01/17/2014,4535,SW,60TH,PL,NULL,Resid
97230,01/17/2014,15751,NE,FREMONT,ST,NULL,Resid
97232,01/17/2014,3814,NE,WASCO,ST,NULL,Resid
97236,01/17/2014,2801,SE,122ND,AVE,NULL,Comm
97239,01/17/2014,1803,SW,DEWITT,ST,NULL,Resid
97266,01/17/2014,10350,SE,YUKON,ST,NULL,Resid
97205,01/21/2014,709,SW,16TH,AVE,405,Resid
97209,01/21/2014,1310,NW,NAITO,PKWY,701,Resid
97212,01/21/2014,4023,NE,7TH,AVE,NULL,Resid
97213,01/21/2014,7615,NE,MULTNOMAH,ST,NULL,Resid
97220,01/21/2014,218,NE,92ND,PL,NULL,Resid
97202,01/22/2014,6603,SE,31ST,AVE,NULL,Resid
97209,01/22/2014,949,NW,OVERTON,ST,607,Resid
97216,01/22/2014,2035,SE,117TH,AVE,NULL,Resid
97232,01/22/2014,4016,NE,HAZELFERN,PL,NULL,Resid
97266,01/22/2014,6015,SE,85TH,AVE,NULL,Resid
97201,01/23/2014,111,SW,HARRISON,ST,4C,Resid
97215,01/23/2014,2134,SE,52ND,AVE,NULL,Resid
97229,01/23/2014,9030,NW,THOMPSON,RD,NULL,Resid
97232,01/23/2014,1620,NE,BROADWAY,ST,432,Resid
97266,01/23/2014,8331,SE,WOODSTOCK,BLVD,NULL,Comm
97030,01/24/2014,1258,NW,SHATTUCK,WAY,307,Resid
97030,01/24/2014,250,NW,WALLULA,AVE,NULL,Resid
97080,01/24/2014,35,SE,AVONDALE,CT,NULL,Resid
97202,01/24/2014,3412,SE,CLINTON,ST,NULL,Resid
97203,01/24/2014,9014,N,MCKENNA,AVE,NULL,Resid
97203,01/24/2014,9616,N,PORTSMOUTH,AVE,NULL,Resid
97203,01/24/2014,5824,N,SYRACUSE,ST,NULL,Resid
97203,01/24/2014,9300,N,TYLER,AVE,NULL,Resid
97211,01/24/2014,5631,NE,23RD,AVE,NULL,Resid
97212,01/24/2014,3922,NE,33RD,AVE,NULL,Resid
97213,01/24/2014,3245,NE,56TH,AVE,NULL,Resid
97213,01/24/2014,2627,NE,58TH,AVE,NULL,Resid
97213,01/24/2014,11,NE,70TH,AVE,NULL,Resid
97216,01/24/2014,2014,SE,83RD,AVE,NULL,Resid
97217,01/24/2014,887,N,HARBOUR,DR,NULL,Resid
97221,01/24/2014,6621,SW,35TH,AVE,NULL,Resid
97230,01/24/2014,17705,NE,PACIFIC,ST,NULL,Resid
97233,01/24/2014,12300,SE,MAIN,ST,NULL,Resid
97236,01/24/2014,14915,SE,WOODWARD,ST,NULL,Resid
97239,01/24/2014,4236,SW,MCDONNELL,TER,NULL,Resid
97211,01/27/2014,306,NE,HOLLAND,ST,NULL,Resid
97217,01/27/2014,1253,N,BALDWIN,ST,NULL,Resid
97220,01/27/2014,3808,NE,112TH,AVE,NULL,Resid
97239,01/27/2014,900,SW,WESTWOOD,DR,NULL,Resid
97266,01/27/2014,6205,SE,90TH,AVE,NULL,Resid
97035,01/28/2014,3433,NULL,MCNARY,PKWY,702,Resid
97060,01/28/2014,2906,SW,CHARITY,CT,NULL,Resid
97080,01/28/2014,2939,SE,OSPREY,LOOP,NULL,Resid
97211,01/28/2014,5400,NE,30TH,AVE,103,Resid
97211,01/28/2014,5400,NE,30TH,AVE,NULL,Comm
97213,01/28/2014,6034,NE,HOLLADAY,ST,NULL,Comm
97218,01/28/2014,4439,NE,HOLMAN,ST,NULL,Resid
97266,01/28/2014,8811,SE,BROOKLYN,ST,NULL,Resid
97266,01/28/2014,9321,SE,INSLEY,ST,NULL,Resid
97202,01/29/2014,4205,SE,16TH,AVE,NULL,Resid
97203,01/29/2014,8521,N,EDISON,ST,A6,Resid
97210,01/29/2014,2351,NW,WESTOVER,RD,1207,Resid
97210,01/29/2014,2454,NW,WESTOVER,RD,A206,Resid
97220,01/29/2014,633,NE,114TH,AVE,NULL,Resid
97229,01/29/2014,5837,NW,SKYLINE,BLVD,NULL,Resid
97233,01/29/2014,522,SE,199th,AVE,NULL,Resid
97030,01/30/2014,140,NW,12TH,ST,NULL,Resid
97035,01/30/2014,45,NULL,EAGLE CREST,DR,501,Resid
97206,01/30/2014,5104,SE,58TH,AVE,NULL,Resid
97209,01/30/2014,20,NW,16TH,AVE,NULL,Resid
97209,01/30/2014,1314,NW,IRVING,ST,306,Resid
97219,01/30/2014,3827,SW,DOLPH,CT,NULL,Resid
97219,01/30/2014,11645,SW,MILITARY,LN,NULL,Resid
97220,01/30/2014,956,NE,112TH,AVE,NULL,Resid
97239,01/30/2014,4926,SW,CORBETT,AVE,206,Resid
97030,01/31/2014,4060,NE,16TH,CT,NULL,Resid
97030,01/31/2014,4662,W,POWELL,BLVD,246,Resid
97202,01/31/2014,1145,SE,REX,ST,NULL,Resid
97209,01/31/2014,2015,NW,FLANDERS,ST,303,Resid
97212,01/31/2014,2725,NE,33RD,AVE,NULL,Resid
97213,01/31/2014,2125,NE,45TH,AVE,NULL,Resid
97213,01/31/2014,1916,NE,60TH,AVE,NULL,Resid
97214,01/31/2014,719,SE,33RD,PL,9,Resid
97217,01/31/2014,7607,N,INTERSTATE,AVE,NULL,Resid
97219,01/31/2014,8042,SW,64TH,AVE,NULL,Resid
97220,01/31/2014,9430,NE,HANCOCK,DR,NULL,Resid
97221,01/31/2014,3946,SW,PENDLETON,ST,NULL,Resid
97221,01/31/2014,4303,SW,SELLING,CT,NULL,Resid
97230,01/31/2014,2100,NE,149TH,AVE,NULL,Resid
97230,01/31/2014,1824,NE,150TH,AVE,NULL,Resid
97233,01/31/2014,289,SE,162ND,AVE,205,Resid
97212,02/01/2014,3104,NE,DUNCKLEY,ST,NULL,Resid
97030,02/03/2014,867,NE,FLEMING,AVE,NULL,Resid
97202,02/03/2014,6225,SE,REED COLLEGE,PL,NULL,Resid
97203,02/03/2014,9218,N,RICHMOND,AVE,NULL,Resid
97205,02/03/2014,2336,SW,OSAGE,ST,305,Resid
97209,02/03/2014,1020,NW,NAITO,PKWY,n9,Resid
97210,02/03/2014,232,NW,UPTOWN,TER,1A,Resid
97217,02/03/2014,6922,N,NEWCASTLE,AVE,NULL,Resid
97030,02/04/2014,3214,NE,29TH,ST,48,Resid
97030,02/04/2014,2993,NE,RENE,AVE,NULL,Resid
97217,02/04/2014,7049,N,GREENWICH,AVE,NULL,Resid
97219,02/04/2014,9405,SW,LANCASTER,RD,NULL,Resid
97230,02/04/2014,19609,NE,Marine,DR,L21,Resid
97236,02/04/2014,15521,SE,KNAPP,DR,NULL,Resid
97203,02/05/2014,7133,N,POLK,AVE,NULL,Resid
97220,02/05/2014,12033,NE,FREMONT,ST,NULL,Resid
97203,02/06/2014,9213,N,OSWEGO,AVE,NULL,Resid
97220,02/06/2014,703,NE,106TH,PL,NULL,Resid
97233,02/06/2014,14515,SE,MARKET,CT,NULL,Resid
97266,02/06/2014,4400,SE,99TH,AVE,NULL,Resid
97211,02/07/2014,4543,NE,32ND,PL,NULL,Resid
97211,02/07/2014,6434,NE,33RD,AVE,NULL,Resid
97202,02/10/2014,1936,SE,MILLER,ST,NULL,Resid
97202,02/10/2014,537,SE,SPOKANE,ST,NULL,Resid
97206,02/10/2014,4802,SE,BROOKLYN,ST,NULL,Resid
97206,02/10/2014,5317,SE,BYBEE,BLVD,NULL,Resid
97206,02/10/2014,6744,SE,CENTER,ST,NULL,Resid
97210,02/10/2014,2817,NW,FAIRFAX,TER,NULL,Resid
97210,02/10/2014,2442,NW,PETTYGROVE,ST,NULL,Resid
97217,02/10/2014,193,N,HAYDEN BAY,DR,193,Resid
97236,02/10/2014,8056,SE,141ST,AVE,NULL,Resid
97201,02/11/2014,1500,SW,5TH,AVE,305,Resid
97201,02/11/2014,1500,SW,PARK,AVE,218,Resid
97210,02/11/2014,2351,NW,WESTOVER,RD,804,Resid
97212,02/11/2014,3015,NE,18TH,AVE,NULL,Resid
97219,02/11/2014,11137,SW,Capital,HWY,NULL,Comm
97030,02/12/2014,1790,NE,19TH,ST,77,Resid
97030,02/12/2014,18620,SE,TIBBETTS,CT,NULL,Resid
97202,02/12/2014,1526,SE,FLAVEL,ST,NULL,Resid
97210,02/12/2014,2378,NW,RALEIGH,ST,11,Resid
97212,02/12/2014,3135,NE,BRAZEE,ST,NULL,Resid
97213,02/12/2014,1205,NE,81ST,AVE,NULL,Resid
97217,02/12/2014,5615,N,Montana,AVE,NULL,Resid
97232,02/12/2014,533,NE,HOLLADAY,ST,404,Resid
97060,02/13/2014,1020,SE,36TH,ST,NULL,Resid
97203,02/13/2014,9232,N,SYRACUSE,ST,NULL,Resid
97206,02/13/2014,3905,SE,50TH,AVE,NULL,Resid
97221,02/13/2014,5630,SW,PENDLETON,ST,NULL,Resid
97230,02/13/2014,15223,NE,BEECH,CT,NULL,Resid
97266,02/13/2014,8827,SE,Henderson,ST,NULL,Resid
97201,02/14/2014,1680,SW,MONTGOMERY,DR,NULL,Resid
97203,02/14/2014,8806,N,DWIGHT,AVE,NULL,Resid
97206,02/14/2014,2908,SE,65TH,AVE,NULL,Resid
97209,02/14/2014,1260,NW,NAITO,PKWY,205,Resid
97210,02/14/2014,3334,NW,VAUGHN,ST,NULL,Resid
97212,02/14/2014,3107,NE,40TH,AVE,NULL,Resid
97212,02/14/2014,2634,NE,CESAR E CHAVEZ,BLVD,NULL,Resid
97214,02/14/2014,2829,SE,BELMONT,ST,102,Resid
97215,02/14/2014,7835,SE,MORRISON,ST,NULL,Resid
97217,02/14/2014,8260,N,CHAUTAUQUA,BLVD,NULL,Resid
97217,02/14/2014,704,N,TOMAHAWK ISLAND,DR,NULL,Resid
97217,02/14/2014,2139,N,WATTS,ST,NULL,Resid
97219,02/14/2014,3885,SW,CANBY,ST,NULL,Resid
97221,02/14/2014,6357,SW,LABER,RD,NULL,Resid
97229,02/14/2014,10242,NW,LANGWORTHY,TER,NULL,Resid
97229,02/14/2014,9619,NW,SILVER RIDGE,LOOP,NULL,Resid
97230,02/14/2014,14343,NE,SISKIYOU,CT,NULL,Resid
97231,02/14/2014,18600,NW,SAUVIE ISLAND,RD,NULL,Resid
97236,02/14/2014,2742,SE,138TH,AVE,121,Resid
97239,02/14/2014,841,SW,GAINES,ST,113,Resid
97236,02/17/2014,3606,SE,156TH,AVE,NULL,Resid
97024,02/18/2014,2045,NE,228TH,CT,NULL,Resid
97206,02/18/2014,7769,SE,72ND,AVE,NULL,Resid
97210,02/18/2014,2350,NW,SAVIER,ST,B240,Resid
97211,02/18/2014,4814,NE,32ND,PL,NULL,Resid
97217,02/18/2014,6426,N,ATLANTIC,AVE,NULL,Resid
97217,02/18/2014,153,N,HAYDEN BAY,DR,153,Resid
97219,02/18/2014,7448,SW,VIRGINIA,AVE,B,Resid
97231,02/18/2014,10515,NW,2ND,ST,NULL,Resid
97203,02/19/2014,8530,N,WILLAMETTE,BLVD,NULL,Resid
97209,02/19/2014,937,NW,GLISAN,ST,433,Resid
97217,02/19/2014,426,N,LOTUS ISLE,DR,NULL,Resid
97229,02/19/2014,13641,NW,SPRINGVILLE,RD,NULL,Resid
97266,02/19/2014,2746,SE,101ST,AVE,NULL,Resid
97206,02/20/2014,3020,SE,51ST,AVE,NULL,Resid
97206,02/20/2014,4536,SE,WOODWARD,ST,NULL,Resid
97212,02/20/2014,3567,NE,TILLAMOOK,ST,NULL,Resid
97217,02/20/2014,1411,N,ALBERTA,ST,11,Resid
97220,02/20/2014,3140,NE,ROCKY BUTTE,LN,NULL,Resid
97233,02/20/2014,2337,SE,159TH,AVE,NULL,Resid
97233,02/20/2014,866,SE,193RD,AVE,NULL,Resid
97266,02/20/2014,8525,SE,CLINTON,ST,NULL,Resid
97024,02/21/2014,2202,NE,201ST,AVE,2,Resid
97030,02/21/2014,2943,NE,RENE,AVE,13A,Resid
97209,02/21/2014,1830,NW,RIVERSCAPE,ST,109,Resid
97215,02/21/2014,1221,SE,71ST,AVE,NULL,Resid
97215,02/21/2014,4254,SE,MORRISON,ST,NULL,Resid
97219,02/21/2014,3417,SW,MOSS,ST,NULL,Resid
97219,02/21/2014,7026,SW,VIRGINIA,AVE,NULL,Resid
97229,02/21/2014,2609,NW,HOLLOWAY,DR,NULL,Resid
97236,02/21/2014,2831,SE,167th,NULL,NULL,Resid
97236,02/21/2014,12637,SE,RAMONA,ST,NULL,Resid
97266,02/21/2014,2725,SE,85TH,AVE,NULL,Resid
97202,02/24/2014,4343,SE,37TH,AVE,NULL,Resid
97213,02/24/2014,2837,NE,46TH,AVE,NULL,Resid
97220,02/24/2014,10415,NE,SKIDMORE,ST,NULL,Resid
97231,02/24/2014,9329,NW,OLD SKYLINE,BLVD,NULL,Resid
97233,02/24/2014,16820,SE,ALDER,ST,NULL,Resid
97030,02/25/2014,2988,NE,13TH,ST,NULL,Resid
97030,02/25/2014,172,NE,27TH,ST,NULL,Resid
97212,02/25/2014,3128,NE,BRYCE,ST,NULL,Resid
97213,02/25/2014,6746,NE,HANCOCK,ST,NULL,Resid
97229,02/25/2014,9709,NW,SILVER RIDGE,LOOP,NULL,Resid
97212,02/26/2014,909,NE,BRAZEE,ST,9,Resid
97266,02/26/2014,2735,SE,89TH,AVE,NULL,Comm
97206,02/27/2014,4620,SE,47TH,AVE,NULL,Resid
97213,02/27/2014,3945,NE,71ST,AVE,NULL,Resid
97219,02/27/2014,4222,SW,ALICE,ST,NULL,Resid
97266,02/27/2014,3007,SE,92ND,AVE,NULL,Resid
97266,02/27/2014,8924,SE,CLAYBOURNE,ST,NULL,Resid
97030,02/28/2014,1318,NE,HOGAN,DR,NULL,Resid
97035,02/28/2014,3228,SE,170th,NULL,NULL,Resid
97035,02/28/2014,10,NULL,CERVANTES,CIR,NULL,Resid
97202,02/28/2014,7505,SE,29TH,AVE,NULL,Resid
97202,02/28/2014,2919,SE,WOODWARD,ST,4,Resid
97206,02/28/2014,6718,SE,47TH,AVE,NULL,Resid
97206,02/28/2014,4924,SE,66TH,AVE,NULL,Resid
97206,02/28/2014,6620,SE,66TH,AVE,NULL,Resid
97209,02/28/2014,2083,NW,JOHNSON,ST,4,Resid
97211,02/28/2014,4116,NE,9TH,AVE,NULL,Resid
97211,02/28/2014,4821,NE,GRAND,AVE,NULL,Resid
97212,02/28/2014,50,NE,IVY,ST,NULL,Resid
97215,02/28/2014,616,SE,60TH,AVE,NULL,Resid
97217,02/28/2014,1624,N,EMERSON,ST,NULL,Resid
97217,02/28/2014,1756,N,HOLMAN,ST,NULL,Resid
97218,02/28/2014,4420,NE,78TH,AVE,NULL,Resid
97219,02/28/2014,1641,SW,CUSTER,ST,NULL,Resid
97219,02/28/2014,1929,SW,PALATINE HILL,RD,NULL,Resid
97220,02/28/2014,837,NE,90TH,AVE,NULL,Resid
97220,02/28/2014,8526,NE,PACIFIC,ST,NULL,Resid
97220,02/28/2014,8536,NE,PACIFIC,ST,NULL,Resid
97227,02/28/2014,3927,N,MASSACHUSETTS,AVE,NULL,Resid
97233,02/28/2014,1931,SE,143RD,AVE,NULL,Resid
97233,02/28/2014,1313,SE,182ND,AVE,NULL,Resid
97239,02/28/2014,3570,SW,RIVER,PKWY,1001,Resid
97266,02/28/2014,3944,SE,91ST,AVE,NULL,Resid
97211,03/01/2014,1606,NE,GOING,ST,NULL,Resid
97203,03/03/2014,7307,N,NEWELL,AVE,NULL,Resid
97203,03/03/2014,8004,N,VAN HOUTEN,AVE,NULL,Resid
97209,03/03/2014,1926,W,BURNSIDE,ST,1312,Resid
97210,03/03/2014,1627,NW,32ND,AVE,NULL,Resid
97211,03/03/2014,5251,NE,37TH,AVE,NULL,Resid
97214,03/03/2014,3707,SE,SALMON,ST,NULL,Resid
97232,03/03/2014,1727,NE,MULTNOMAH,ST,2,Resid
97239,03/03/2014,6088,SW,RIVERPOINT,LN,NULL,Resid
97239,03/03/2014,4323,SW,TWOMBLY,AVE,NULL,Resid
97024,03/04/2014,21792,NE,LARKSPUR,LN,NULL,Resid
97209,03/04/2014,1410,NW,KEARNEY,ST,729,Resid
97231,03/04/2014,26380,NW,REEDER,RD,NULL,Resid
97060,03/05/2014,946,SW,BRIANNE,CIR,NULL,Resid
97201,03/05/2014,2233,SW,21ST,AVE,NULL,Resid
97217,03/05/2014,6404,N,CURTIS,AVE,NULL,Resid
97220,03/05/2014,1031,NE,112TH,AVE,NULL,Resid
97024,03/06/2014,22094,NE,CHINOOK,WAY,NULL,Resid
97210,03/06/2014,2182,NW,HOYT,ST,8,Resid
97214,03/06/2014,2514,SE,ASH,ST,NULL,Resid
97217,03/06/2014,1846,N,FARRAGUT,ST,NULL,Resid
97219,03/06/2014,9270,SW,4TH,AVE,NULL,Resid
97230,03/06/2014,4130,NE,125TH,PL,NULL,Resid
97202,03/07/2014,3117,SE,BROOKLYN,ST,NULL,Resid
97202,03/07/2014,3611,SE,HAIG,ST,NULL,Resid
97211,03/07/2014,6435,NE,8TH,AVE,NULL,Resid
97217,03/07/2014,5823,N,MICHIGAN,AVE,NULL,Resid
97227,03/07/2014,406,N,BEECH,ST,NULL,Resid
97232,03/07/2014,1220,NE,17TH,AVE,14D,Resid
97236,03/07/2014,13819,SE,RHONE,ST,NULL,Resid
97239,03/07/2014,841,SW,GAINES,ST,331,Resid
97202,03/10/2014,8030,SE,30TH,AVE,NULL,Resid
97203,03/10/2014,7825,N,HEREFORD,AVE,NULL,Resid
97203,03/10/2014,9460,N,TYLER,AVE,NULL,Resid
97210,03/10/2014,2141,NW,DAVIS,ST,101,Resid
97211,03/10/2014,6354,NE,CLEVELAND,AVE,NULL,Resid
97229,03/10/2014,499,NW,SKYLINE,BLVD,NULL,Resid
97230,03/10/2014,25,NE,128TH,AVE,NULL,Resid
97203,03/11/2014,7524,N,BRUCE,AVE,NULL,Resid
97211,03/11/2014,5343,NE,40TH,AVE,NULL,Resid
97231,03/11/2014,13728,NW,GLENDOVEER,DR,NULL,Resid
97236,03/11/2014,2702,SE,138TH,AVE,11,Resid
97236,03/11/2014,13604,SE,CLAYBOURNE,ST,NULL,Resid
97030,03/12/2014,2733,NE,ELLIOTT,AVE,NULL,Resid
97060,03/12/2014,631,SW,12TH,ST,NULL,Resid
97201,03/12/2014,2321,SW,SHERWOOD,DR,NULL,Resid
97206,03/12/2014,2951,SE,67TH,AVE,NULL,Resid
97206,03/12/2014,6735,SE,CLATSOP,ST,NULL,Resid
97230,03/12/2014,14811,NE,SACRAMENTO,ST,96,Resid
97232,03/12/2014,1534,NE,26TH,AVE,5,Resid
97236,03/12/2014,2732,SE,138TH,AVE,105,Resid
97205,03/13/2014,1221,SW,10TH,AVE,1305,Resid
97206,03/13/2014,5263,SE,67TH,AVE,NULL,Resid
97212,03/13/2014,3725,NE,36TH,AVE,NULL,Resid
97217,03/13/2014,4114,N,LONGVIEW,AVE,NULL,Resid
97219,03/13/2014,10630,SW,COLLINA,AVE,NULL,Resid
97219,03/13/2014,3333,SW,RIDGE,DR,NULL,Resid
97060,03/14/2014,635,SW,SUNSET,WAY,NULL,Resid
97080,03/14/2014,1804,SW,18TH,CT,NULL,Resid
97080,03/14/2014,291,SW,4TH,ST,NULL,Resid
97080,03/14/2014,2495,SE,Elliott,DR,NULL,Resid
97201,03/14/2014,1134,SW,JEFFERSON,ST,609,Resid
97206,03/14/2014,6327,SE,65TH,AVE,NULL,Resid
97209,03/14/2014,1926,W,BURNSIDE,ST,1504,Resid
97210,03/14/2014,782,NW,WESTOVER,SQ,4,Resid
97219,03/14/2014,535,SW,FLORIDA,ST,NULL,Resid
97220,03/14/2014,4651,NE,97TH,AVE,NULL,Resid
97220,03/14/2014,10345,NE,CLACKAMAS,ST,2,Resid
97220,03/14/2014,8722,NE,HASSALO,ST,3,Resid
97230,03/14/2014,14132,NE,DAVIS,CT,NULL,Resid
97231,03/14/2014,9522,NW,SKYVIEW,DR,NULL,Resid
97266,03/14/2014,10350,SE,YUKON,ST,NULL,Resid
97030,03/17/2014,4063,NE,11TH,WAY,NULL,Resid
97060,03/17/2014,23125,NE,ARATA,RD,NULL,Resid
97201,03/17/2014,3139,SW,UPPER,DR,NULL,Resid
97202,03/17/2014,3431,SE,REX,ST,NULL,Resid
97212,03/17/2014,3110,NE,33RD,AVE,NULL,Resid
97212,03/17/2014,3217,NE,RODNEY,AVE,NULL,Resid
97213,03/17/2014,3315,NE,49TH,AVE,NULL,Resid
97213,03/17/2014,2002,NE,56TH,AVE,NULL,Resid
97219,03/17/2014,1427,SW,HUME,CT,NULL,Resid
97030,03/18/2014,1132,NE,6TH,ST,NULL,Resid
97035,03/18/2014,12743,NULL,ALTO PARK,RD,NULL,Resid
97211,03/18/2014,4404,NE,35TH,PL,NULL,Resid
97213,03/18/2014,1734,NE,49TH,AVE,NULL,Resid
97214,03/18/2014,1811,SE,HARRISON,ST,NULL,Resid
97239,03/18/2014,731,SW,BANCROFT,TER,NULL,Resid
97035,03/19/2014,97,NULL,OSWEGO SMT,NULL,97,Resid
97206,03/19/2014,2425,SE,62ND,AVE,NULL,Resid
97213,03/19/2014,2933,NE,44TH,AVE,NULL,Resid
97217,03/19/2014,8839,N,CURTIS,AVE,NULL,Resid
97233,03/19/2014,13604,SE,LINCOLN,CT,NULL,Resid
97035,03/20/2014,9171,NW,GERMANTOWN,RD,NULL,Resid
97060,03/20/2014,2720,SW,BURLINGAME,AVE,NULL,Resid
97080,03/20/2014,395,SE,VISTA,AVE,NULL,Resid
97203,03/20/2014,9127,N,ADRIATIC,AVE,NULL,Resid
97206,03/20/2014,8235,SE,52ND,AVE,NULL,Resid
97212,03/20/2014,2538,NE,21ST,AVE,NULL,Resid
97212,03/20/2014,103,NE,MORRIS,ST,NULL,Comm
97213,03/20/2014,245,NE,61ST,AVE,6,Resid
97219,03/20/2014,6302,SW,ROUNDTREE,CT,NULL,Resid
97239,03/20/2014,5235,SW,WESTWOOD VW,NULL,NULL,Resid
97030,03/21/2014,900,NE,FRANCIS,AVE,90,Resid
97030,03/21/2014,2255,NW,MILLER,AVE,NULL,Resid
97035,03/21/2014,240,SW,Tryon Hill,RD,NULL,Resid
97080,03/21/2014,1352,SW,BINFORD LAKE,PKWY,NULL,Resid
97080,03/21/2014,3740,SE,DEER CREEK,WAY,NULL,Resid
97201,03/21/2014,2625,SW,BRAE MAR,CT,NULL,Resid
97203,03/21/2014,8065,N,IVANHOE,ST,1,Resid
97205,03/21/2014,2245,SW,PARK,PL,#2B,Resid
97206,03/21/2014,7014,SE,45TH,AVE,NULL,Resid
97206,03/21/2014,5015,SE,48TH,AVE,NULL,Resid
97206,03/21/2014,4504,SE,MITCHELL,ST,NULL,Resid
97209,03/21/2014,2015,NW,FLANDERS,ST,314,Resid
97211,03/21/2014,4114,NE,15TH,AVE,NULL,Resid
97211,03/21/2014,6031,NE,27TH,AVE,NULL,Resid
97213,03/21/2014,1712,NE,67TH,AVE,NULL,Resid
97216,03/21/2014,2368,SE,121ST,AVE,NULL,Resid
97217,03/21/2014,6123,N,GAY,AVE,NULL,Resid
97217,03/21/2014,5732,N,INTERSTATE,AVE,NULL,Resid
97217,03/21/2014,7037,N,WABASH,AVE,NULL,Resid
97220,03/21/2014,10910,NE,SAN RAFAEL,ST,NULL,Resid
97229,03/21/2014,2438,NW,MILLER,RD,13,Resid
97236,03/21/2014,14015,SE,FIRCREST,ST,NULL,Resid
97266,03/21/2014,6135,SE,102ND,AVE,NULL,Resid
97266,03/21/2014,6225,SE,91ST,AVE,NULL,Resid
97080,03/24/2014,5234,SE,POWELL VALLEY,RD,NULL,Resid
97202,03/24/2014,7638,SE,29TH,AVE,NULL,Resid
97206,03/24/2014,5832,SE,FLAVEL,ST,NULL,Resid
97209,03/24/2014,1830,NW,RIVERSCAPE,ST,805,Resid
97211,03/24/2014,4824,NE,23RD,AVE,NULL,Resid
97214,03/24/2014,1304,SE,ASH,ST,#A,Resid
97219,03/24/2014,1362,SW,TAYLORS FERRY,CT,NULL,Resid
97030,03/25/2014,138,NW,ELEVEN MILE,AVE,NULL,Resid
97201,03/25/2014,1500,SW,11TH,AVE,1206,Resid
97201,03/25/2014,2425,SW,19TH,AVE,11,Resid
97203,03/25/2014,8958,N,COURTENAY,AVE,NULL,Resid
97209,03/25/2014,1030,NW,12TH,AVE,426,Resid
97209,03/25/2014,327,NW,PARK,AVE,3D,Resid
97209,03/25/2014,1830,NW,RIVERSCAPE,ST,101,Resid
97215,03/25/2014,7716,SE,CLAY,ST,NULL,Resid
97236,03/25/2014,15002,SE,RHINE,CT,NULL,Resid
97202,03/26/2014,4304,SE,16TH,AVE,NULL,Resid
97210,03/26/2014,2372,NW,Glisan,ST,3,Resid
97214,03/26/2014,1518,SE,30TH,AVE,NULL,Resid
